start,end,speaker,text
02:07:07.210,02:07:10.280,spk_5,"My Lord, My Lady, it's enough of the judicial function which will have the homework anyway I do not seek"
02:07:11.150,02:07:12.010,spk_3,"to add to it but to"
02:07:12.020,02:07:12.990,spk_5,"reduce it."
02:07:13.000,02:07:13.880,spk_2,"Thank you."
02:07:16.720,02:07:17.080,spk_5,"[background noise]"
02:07:17.080,02:07:17.640,spk_3,"[background noise]"
02:07:21.540,02:07:31.620,spk_5,"As My Lords and My Lady will see from the covering note of the materials just provided. What I've sought to do overnight is to"
02:07:31.630,02:07:32.380,spk_3,"deal with"
02:07:32.380,02:08:01.640,spk_5,"three specific questions which were raised yesterday. The first set of questions related to what we've been describing the Section 85(5), and I'll say something more about those in a moment. The second was to provide the actual date for the 2008 Act. So we've done that by providing the long title, and I was asked to provide the Housing Act of 1988. That is the assured tenancy regime, and I've done that also. I hope those were the materials required. If there's any further we can supply, then of course we will at the invitation of"
02:08:01.670,02:08:02.100,spk_3,"the court."
02:08:04.830,02:08:18.260,spk_5,"Can I come back to such of that material as is relevant to my learned friend's submissions in the course of replying to them and invite the court to put those materials aside for just one moment. My Lords, my Lady, may I deal with my learned friend's responses"
02:08:18.270,02:08:19.050,spk_3,"in the order in which he"
02:08:19.050,02:09:17.170,spk_5,"developed them. First issue one and he articulated as his primary case in answer to our issue one proposition that this was all too late now it would be wrong to revisit, even if it were otherwise appropriate to do so. The interpretation and construction of Section 82(2) and indeed its place in the 1985 Act. My learned friend's opening gambit on that, in developing that general response was that my client was seeking relief in what is effectively the dying days or last gasp of the statutory scheme. In my respectful submission that is not right at all. The statutory scheme in relation to secure tenancies remains safely in place and on course, the effect of this court finding for us on issue one"
02:09:17.180,02:09:17.750,spk_3,"would"
02:09:17.750,02:09:51.660,spk_5,"be that the day after Judgment, hundreds of thousands of people who live in Council and Housing Association property would awake to find that they were no longer in limbo. But we're once again tenants of their landlords. That's not a dying days syndrome. That is a restoration of the status quo ante, which is with respect, precisely what issue one is designed to achieve. Some of"
02:09:51.670,02:09:52.460,spk_3,"the"
02:09:52.470,02:12:11.600,spk_5,"people who would wake up on the day after the house's, the court's judgement, if it found in favour of us on issue one would be only marginally better off. They would be people who could have in any event got their tenancies back on individual applications under Section 85. They could be people who are satisfied with the replacement tenancy regime in Part 2, the greatest beneficiaries will be the failed successes of which the present Appellant is a singularly good representative. So we say, it may be becoming late. But it's certainly better than never. And it has significant gains that my learned friend then sought to meet the point that the decision of the House of Lords in Knowsley and White had done much the same thing in relation to assured tenants. And it is right with respect to remind the court that before the House of Lords handed down its speeches in December 2008, everybody in the Assured Tenancy sector who had been subject of a possession order since 1989 had thought that they were no longer tenants. There were tens, if not hundreds of thousands of people who were ex-assured, tolerated trespassers immediately before this house handed down, that the house handed down its speeches. In December 2008, the effect was very much the same according to large numbers of occupiers, the rights that it had always believed that they had and that the house in Knowsley decided on a true construction statute they had retained. From my learned friend's with respect to him to suggest that the tolerated trespasser problem in the Assured Tenancy sector had only been alive for a few months. So not many people have been affected by it. The court will recall that the prospect of tolerated trespassers in the Assured Tenancy sector had been alive since the decision of the Court of Appeal in Artesian which the House of Lords took the trouble to reverse expressly in Knowsley and that decision had been given in 2000. It was reported in 2000. It may have been decided earlier. Which case was that?"
02:12:13.660,02:12:20.240,spk_2,"Artesian in 1999. Yes, I see. Overruled. Yes,"
02:12:20.250,02:12:34.710,spk_5,"Yes. So the distinction my learned friend sought to draw with great respect to him as between the incident case and its effect and Knowsley and White and its effects is, if I may respectfully say so rather more limited than he suggests."
02:12:37.760,02:12:38.130,spk_2,"However"
02:12:38.130,02:12:43.490,spk_0,"I'm sorry, I don't know, I'm just looking at Paragraph 74. Lord Neuberger, I'm not quite sure how you."
02:12:45.240,02:12:45.390,spk_3,"I'm"
02:12:45.390,02:12:47.070,spk_0,"sorry, my Lord. Make that good."
02:12:59.330,02:12:59.670,spk_3,"I mean, he"
02:12:59.670,02:13:05.330,spk_0,"doesn't seem to make much of Artesian, and he puts it in a crisp parenthesis at the end. But basically,"
02:13:05.330,02:13:05.840,spk_2,"he's"
02:13:06.290,02:13:11.830,spk_0,"saying as indeed, Mr. Drabble, as I thought said that nobody quite knew how matters stood"
02:13:12.420,02:13:12.520,spk_3,"in"
02:13:12.520,02:13:15.770,spk_0,"respect of assured tenancies until Knowsley. And he was contrasting"
02:13:15.770,02:13:16.570,spk_1,"that with"
02:13:17.070,02:13:19.650,spk_0,"all that he said in 73 on secured tenancies."
02:13:21.000,02:13:42.680,spk_5,"And it is right to record that there had been the understanding for longer in relation to secure tenancies, that there was this positional problem of tolerated trespassers. Then that was that was the case in relation to assure tendencies that's certainly right, and the difference in period is more than 100%."
02:13:42.690,02:13:44.160,spk_3,"The problem"
02:13:44.160,02:14:03.640,spk_5,"in relation to assured tenancies that only emerged with the decision in Artesian, and the position in relation to secure tenancies have been longer known in Thompson. The only point I was seeking to develop is that the impact that is to say on tens, if not hundreds of thousands of people, is the same. The"
02:14:03.890,02:14:05.110,spk_3,"same"
02:14:05.110,02:14:48.870,spk_5,"benefit was gained by those who obtained the benefit of the reversal in Knowsley, as will be gained if we succeed on issue one in this case, having made his submissions about it all being too late. Then my learned friend then deployed Schedule 11 of the Act and invited this court decline even if otherwise tempted to revisit the construction of Section 82(2) on the basis that this has all been addressed by Schedule 11. My respectful submission Schedule 11 is if it can be something to be avoided at all costs. Schedule 11 is only"
02:14:48.870,02:14:50.570,spk_3,"there in"
02:14:50.570,02:15:06.210,spk_5,"order to deal with the law being as it had been held to be in Thompson and Burrows. So it's a fix for a problem that, in essence, we submit that should not have arisen."
02:15:08.020,02:15:13.370,spk_0,"I mean, if Parliament had thought it was a good idea to avoid at all costs, it would have gone through referred for the first option."
02:15:13.610,02:15:35.020,spk_5,"Well, that is my learned friend's, right, to say a possibility. But as my Lord, Lord Hope puts my learned friend in the course of submissions, it is something Parliament singularly does not do. That is retrospectively amend statutes. The safer course in my respectful submission would have been to find a case such as the instant case"
